"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","titer_WellFlag","n_WellFlag"
"ABZ_p035_E07","ABZ_3_PE887_albendazole","ABZ","p035","E07",20231116,"p035_E07","m2x","20231116-ABZ-p035-m2x_E07.TIF",1.04016832440704,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",806.841747642749,727.172201298534,737.088443637498,752.050255107667,816.323785100595,53.5303483879446,847.26470890328,869.187467672615,896.434874306403,0.0663455362149241,30,NA,NA
"ABZ_p035_E08","ABZ_3_PE887_albendazole","ABZ","p035","E08",20231116,"p035_E08","m2x","20231116-ABZ-p035-m2x_E08.TIF",1.09373814041746,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",807.071982201796,614.58113061805,738.869280532898,750.250618028465,813.329183676239,67.8936575932666,860.450860041603,889.23652107569,909.878028728899,0.0841234228055396,30,NA,NA
"ABZ_p035_E09","ABZ_3_PE887_albendazole","ABZ","p035","E09",20231116,"p035_E09","m2x","20231116-ABZ-p035-m2x_E09.TIF",1.02366666666667,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",791.474722156498,699.90293236359,734.129417815953,759.509808254375,788.445002462227,45.6388137872692,827.952767189406,842.272540041022,868.817936571355,0.0576630086971306,25,NA,NA
"ABZ_p035_E10","ABZ_3_PE887_albendazole","ABZ","p035","E10",20231116,"p035_E10","m2x","20231116-ABZ-p035-m2x_E10.TIF",1.0451656072265,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",760.418652287924,685.090607824913,721.934392229351,735.821469443368,748.683585044933,41.3009651483426,783.671776069507,830.144646218,852.947136359978,0.0543134561784847,26,NA,NA
"ABZ_p035_E11","ABZ_3_PE887_albendazole","ABZ","p035","E11",20231116,"p035_E11","m2x","20231116-ABZ-p035-m2x_E11.TIF",1.04860031104199,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",762.190110673432,700.815076360671,726.020908658107,739.369751997987,763.13972599917,32.8674396449372,779.270288162661,806.716790059858,850.185955729802,0.0431223643349259,30,NA,NA
"ABZ_p035_E12","ABZ_3_PE887_albendazole","ABZ","p035","E12",20231116,"p035_E12","m2x","20231116-ABZ-p035-m2x_E12.TIF",1.04962121212121,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",743.454308248635,662.75043528747,710.986256088146,721.607125409243,746.498798917844,34.6561182042174,764.325971909404,778.179880848878,820.582816831062,0.0466149941155863,26,NA,NA
"ABZ_p035_F01","ABZ_3_PE887_albendazole","ABZ","p035","F01",20231116,"p035_F01","m2x","20231116-ABZ-p035-m2x_F01.TIF",1.06183915411727,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",839.560097354213,749.017559937568,771.666826834923,802.432806797858,855.315548321882,45.8249255408683,877.409182106378,883.42863270845,912.144349776498,0.0545820670673617,22,NA,NA
"ABZ_p035_F02","ABZ_3_PE887_albendazole","ABZ","p035","F02",20231116,"p035_F02","m2x","20231116-ABZ-p035-m2x_F02.TIF",1.05953307392996,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",803.117254345234,708.106346723653,756.501103044073,762.557671835404,771.77670478084,61.2871494754372,846.167509570452,889.590880250936,946.342804780841,0.0763115835749332,21,NA,NA
"ABZ_p035_F03","ABZ_3_PE887_albendazole","ABZ","p035","F03",20231116,"p035_F03","m2x","20231116-ABZ-p035-m2x_F03.TIF",1.01947565543071,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",794.651208157779,679.536469508019,730.584888267946,754.760483181488,792.469328805091,54.1216705518945,831.40939444327,859.980886696961,909.892214531908,0.0681074539323528,28,NA,NA
"ABZ_p035_F04","ABZ_3_PE887_albendazole","ABZ","p035","F04",20231116,"p035_F04","m2x","20231116-ABZ-p035-m2x_F04.TIF",1.06629471611421,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",825.917871507641,714.861686376083,751.097004304511,777.015732576472,834.510907277665,55.8935870699341,873.734401858381,888.166831898113,896.297755729802,0.067674509776505,38,NA,"n>30"
"ABZ_p035_F05","ABZ_3_PE887_albendazole","ABZ","p035","F05",20231116,"p035_F05","m2x","20231116-ABZ-p035-m2x_F05.TIF",1.02067669172932,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",827.722951226669,730.699977350476,744.103625376265,767.277126150535,850.252077565207,56.2998250420454,872.868224921959,879.591852623297,894.255387211393,0.0680177165060002,24,NA,NA
"ABZ_p035_F06","ABZ_3_PE887_albendazole","ABZ","p035","F06",20231116,"p035_F06","m2x","20231116-ABZ-p035-m2x_F06.TIF",1.0593023255814,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",784.632796875652,605.087860519414,723.537772023718,748.05310949899,781.522059586548,68.9291615758328,845.7655660539,871.263752473535,880.628441360967,0.0878489426522871,24,NA,NA
"ABZ_p035_F07","ABZ_3_PE887_albendazole","ABZ","p035","F07",20231116,"p035_F07","m2x","20231116-ABZ-p035-m2x_F07.TIF",1.08778625954198,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",821.694452991823,736.444894651963,760.165997672615,778.22698620424,811.581224664747,53.4707176258129,867.727878514168,883.066977637416,939.261598707344,0.0650737234882429,29,NA,NA
"ABZ_p035_F08","ABZ_3_PE887_albendazole","ABZ","p035","F08",20231116,"p035_F08","m2x","20231116-ABZ-p035-m2x_F08.TIF",1.05278485620677,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",796.334116077159,722.159646732425,740.250043823194,754.631686676528,783.863884176549,56.2336117965668,828.088163127103,877.89790199675,921.557297672616,0.0706156004888759,30,NA,NA
"ABZ_p035_F09","ABZ_3_PE887_albendazole","ABZ","p035","F09",20231116,"p035_F09","m2x","20231116-ABZ-p035-m2x_F09.TIF",1.07844630616908,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",766.666061708074,697.197867771252,719.898821198005,737.077287437546,757.200389834545,43.6098333753121,787.405075330489,835.139671230511,860.141495201617,0.0568824362436922,24,NA,NA
"ABZ_p035_F10","ABZ_3_PE887_albendazole","ABZ","p035","F10",20231116,"p035_F10","m2x","20231116-ABZ-p035-m2x_F10.TIF",1.05951478392722,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",757.616764676767,715.943441360967,734.906578734037,743.597404231187,753.672419181868,20.5297240357308,770.123974597326,781.2764284425,807.367855729802,0.0270977689419132,27,NA,NA
"ABZ_p035_F11","ABZ_3_PE887_albendazole","ABZ","p035","F11",20231116,"p035_F11","m2x","20231116-ABZ-p035-m2x_F11.TIF",1.0487894350697,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",782.017757586291,686.243344986886,728.63188600122,748.839566719311,771.973561096874,47.6911631057187,813.73216360364,855.95302547742,887.72415456611,0.060984757242493,36,NA,"n>30"
"ABZ_p035_F12","ABZ_3_PE887_albendazole","ABZ","p035","F12",20231116,"p035_F12","m2x","20231116-ABZ-p035-m2x_F12.TIF",1.02697776157492,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","PE887",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_PE887","worm",757.160258130847,699.692382140087,710.630620579065,744.296885622393,755.710220485211,32.4243825755538,768.488887511546,800.278426347578,816.780803625919,0.0428236720395201,25,NA,NA
"ABZ_p036_A01","ABZ_3_ECA882_albendazole","ABZ","p036","A01",20231116,"p036_A01","m2x","20231116-ABZ-p036-m2x_A01.TIF",1.03356121814792,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",936.069263049328,860.612067647097,885.851546150579,911.062594791615,936.504612646718,39.3715191023759,960.887782721935,985.130698254462,1010.26142469298,0.0420604763520593,21,NA,NA
"ABZ_p036_A02","ABZ_3_ECA882_albendazole","ABZ","p036","A02",20231116,"p036_A02","m2x","20231116-ABZ-p036-m2x_A02.TIF",0.992943832909963,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",930.154701263492,870.75564443327,890.1908580021,907.365157721934,936.343098771826,30.0042704686516,947.668662802469,963.602661285051,966.398623971481,0.0322572905645639,14,NA,NA
"ABZ_p036_A03","ABZ_3_ECA882_albendazole","ABZ","p036","A03",20231116,"p036_A03","m2x","20231116-ABZ-p036-m2x_A03.TIF",0.984188626907074,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",903.334865454197,809.708616249215,835.711959965798,855.957534825816,912.2814683531,51.5505698775312,939.995363563487,965.020829454359,972.695151545459,0.057066954735121,21,NA,NA
"ABZ_p036_A04","ABZ_3_ECA882_albendazole","ABZ","p036","A04",20231116,"p036_A04","m2x","20231116-ABZ-p036-m2x_A04.TIF",1.04115717268118,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",927.329586576456,829.117264718409,852.518394681108,903.542084100309,935.000452095111,46.2412212457113,960.657858206145,977.021715946315,991.20663271799,0.0498649260360883,23,NA,NA
"ABZ_p036_A05","ABZ_3_ECA882_albendazole","ABZ","p036","A05",20231116,"p036_A05","m2x","20231116-ABZ-p036-m2x_A05.TIF",1.07450224791265,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",945.057361387255,873.047940779121,909.866670472959,920.492696437117,941.028625246594,38.4979894033698,961.801065013717,999.942652506928,1022.10378751155,0.0407361404463941,23,NA,NA
"ABZ_p036_A06","ABZ_3_ECA882_albendazole","ABZ","p036","A06",20231116,"p036_A06","m2x","20231116-ABZ-p036-m2x_A06.TIF",0.997990238300316,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",924.98792902601,866.637820456981,877.84208009439,900.749359534894,927.475019239983,34.8201186736263,950.734168207637,967.906991235254,1005.69208388563,0.0376438627802322,28,NA,NA
"ABZ_p036_A07","ABZ_3_ECA882_albendazole","ABZ","p036","A07",20231116,"p036_A07","m2x","20231116-ABZ-p036-m2x_A07.TIF",1.1062039957939,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",911.411177088323,812.905358773876,866.099998568705,891.737221907212,910.041915459366,40.7089068982812,930.171563850025,959.416534427658,979.382644986887,0.0446657973060344,19,NA,NA
"ABZ_p036_A08","ABZ_3_ECA882_albendazole","ABZ","p036","A08",20231116,"p036_A08","m2x","20231116-ABZ-p036-m2x_A08.TIF",0.974849957130609,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",929.394826345688,883.397192883004,895.219056947431,910.757536562584,936.564544986887,28.4899321942581,950.732445568733,961.820132681918,974.365215514985,0.0306542831815391,13,NA,NA
"ABZ_p036_A09","ABZ_3_ECA882_albendazole","ABZ","p036","A09",20231116,"p036_A09","m2x","20231116-ABZ-p036-m2x_A09.TIF",0.999427590154551,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",915.780916904144,861.642908988607,869.516334204087,891.971297959152,900.427666496141,38.3896111865012,948.560647090769,965.503465303763,976.513800023422,0.04192008206098,15,NA,NA
"ABZ_p036_A10","ABZ_3_ECA882_albendazole","ABZ","p036","A10",20231116,"p036_A10","m2x","20231116-ABZ-p036-m2x_A10.TIF",1.05567928730512,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",844.873796471535,746.031338508196,765.965839420579,800.341205725417,855.314523385671,54.9606118515841,885.553566258946,904.398331921573,933.647917251752,0.0650518599122346,27,NA,NA
"ABZ_p036_A11","ABZ_3_ECA882_albendazole","ABZ","p036","A11",20231116,"p036_A11","m2x","20231116-ABZ-p036-m2x_A11.TIF",1.14322533136966,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",870.860777686197,813.245380198349,827.097354997601,843.772699441575,862.213901298535,37.6526321720524,893.740562256181,921.388173939696,957.028973142711,0.0432361097626789,25,NA,NA
"ABZ_p036_A12","ABZ_3_ECA882_albendazole","ABZ","p036","A12",20231116,"p036_A12","m2x","20231116-ABZ-p036-m2x_A12.TIF",1.02979924717691,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",794.75627436145,624.456347887345,691.832524144279,744.516295077367,804.917814662698,84.3811869257776,861.118045988972,897.641629829058,914.148194037926,0.106172407375549,18,NA,NA
"ABZ_p036_B01","ABZ_3_ECA882_albendazole","ABZ","p036","B01",20231116,"p036_B01","m2x","20231116-ABZ-p036-m2x_B01.TIF",0.970284641851736,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",904.225872518473,775.972430618051,838.689602961831,869.917321363462,908.023432048515,57.5780581086114,939.157739469968,961.813702126603,1010.36772219375,0.0636766319771889,24,NA,NA
"ABZ_p036_B02","ABZ_3_ECA882_albendazole","ABZ","p036","B02",20231116,"p036_B02","m2x","20231116-ABZ-p036-m2x_B02.TIF",1.00389805097451,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",910.108280997764,843.638716831062,862.079621267042,882.440178788947,911.616459933182,36.2198117940721,937.622399167999,948.510255947139,966.401759937568,0.0397972555027889,18,NA,NA
"ABZ_p036_B03","ABZ_3_ECA882_albendazole","ABZ","p036","B03",20231116,"p036_B03","m2x","20231116-ABZ-p036-m2x_B03.TIF",1.01245654692932,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",905.153710993805,818.286467563249,847.734037233683,878.934835262202,903.296511459605,45.162225484898,928.069290156986,973.543734417495,978.617737726277,0.0498945371779039,26,NA,NA
"ABZ_p036_B04","ABZ_3_ECA882_albendazole","ABZ","p036","B04",20231116,"p036_B04","m2x","20231116-ABZ-p036-m2x_B04.TIF",0.906524633821571,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",912.944354768383,836.760444405041,856.613230274591,892.95901972275,922.630720456983,40.0211882545698,932.608777932324,961.804068241415,982.071074306403,0.0438374891586063,29,NA,NA
"ABZ_p036_B05","ABZ_3_ECA882_albendazole","ABZ","p036","B05",20231116,"p036_B05","m2x","20231116-ABZ-p036-m2x_B05.TIF",0.98642266824085,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",904.685356807037,819.389918567829,830.595327589804,879.195838818506,908.374180036206,47.4499582764625,947.416293858716,960.181108875336,983.669445568733,0.0524491282183793,20,NA,NA
"ABZ_p036_B06","ABZ_3_ECA882_albendazole","ABZ","p036","B06",20231116,"p036_B06","m2x","20231116-ABZ-p036-m2x_B06.TIF",1.07839127471029,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",898.716062067826,818.824808988605,845.122317131814,865.364599991229,892.947259355722,43.4736617651286,935.668401880381,956.558995171678,972.458328728899,0.0483730775492111,29,NA,NA
"ABZ_p036_B07","ABZ_3_ECA882_albendazole","ABZ","p036","B07",20231116,"p036_B07","m2x","20231116-ABZ-p036-m2x_B07.TIF",1.01753343239227,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",901.220351143167,782.28559346485,824.190231531406,867.299887511545,899.843174879479,58.6965900819921,943.539774888249,975.33657456611,1016.13829346485,0.0651301205166278,33,NA,"n>30"
"ABZ_p036_B08","ABZ_3_ECA882_albendazole","ABZ","p036","B08",20231116,"p036_B08","m2x","20231116-ABZ-p036-m2x_B08.TIF",1.03673835125448,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",910.449006287823,832.624261706528,871.622965597731,884.733089906351,912.461182936665,34.2539998596769,931.273485994374,951.938281764012,980.746940197275,0.0376231942954618,28,NA,NA
"ABZ_p036_B09","ABZ_3_ECA882_albendazole","ABZ","p036","B09",20231116,"p036_B09","m2x","20231116-ABZ-p036-m2x_B09.TIF",1.15803205367126,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",876.913375980285,735.87978507274,805.669391026044,836.543003625919,873.710007833685,71.2011884496832,934.267581760436,961.780789862353,993.893339463044,0.0811952359263407,21,NA,NA
"ABZ_p036_B10","ABZ_3_ECA882_albendazole","ABZ","p036","B10",20231116,"p036_B10","m2x","20231116-ABZ-p036-m2x_B10.TIF",1.13161711385062,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",868.321162431356,733.93099824569,784.16961881888,813.561402260851,874.389717985984,66.7779679364686,917.741337330182,950.952809763014,979.382644986886,0.0769046878340335,30,NA,NA
"ABZ_p036_B11","ABZ_3_ECA882_albendazole","ABZ","p036","B11",20231116,"p036_B11","m2x","20231116-ABZ-p036-m2x_B11.TIF",0.966807313642757,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",868.196695335181,773.071727625629,786.029432184787,815.279893751387,879.966374306404,58.4302891098789,905.060399485576,935.584178734351,984.83982582844,0.0673007504219087,23,NA,NA
"ABZ_p036_B12","ABZ_3_ECA882_albendazole","ABZ","p036","B12",20231116,"p036_B12","m2x","20231116-ABZ-p036-m2x_B12.TIF",1.21456102783726,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",819.419549411488,646.10465560961,758.387190999421,777.917848483786,808.050003334996,67.1755538471238,867.611092444426,905.054086907258,934.147211760102,0.0819794376340785,28,NA,NA
"ABZ_p036_C01","ABZ_3_ECA882_albendazole","ABZ","p036","C01",20231116,"p036_C01","m2x","20231116-ABZ-p036-m2x_C01.TIF",1.13255567338282,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",911.523509009168,852.486555147957,876.547391246062,892.886388368171,913.759860224106,27.5510046284266,930.616442081696,944.64518912105,956.600982140089,0.0302252266190861,30,NA,NA
