"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","titer_WellFlag","n_WellFlag"
"CtDRCHTA3_p003_G03","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p003","G03",20240906,"p003_G03","m2x","20240906-CtDRCHTA3-p003-m2x_G03.TIF",1.0564822944103,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",952.345346905868,868.164172589095,889.648802492437,945.932206193319,958.722733897337,39.483800536161,979.721366814919,986.970194578801,996.353575461325,0.0414595405589394,14,NA,NA
"CtDRCHTA3_p003_G04","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p003","G04",20240906,"p003_G04","m2x","20240906-CtDRCHTA3-p003-m2x_G04.TIF",0.985568760611205,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",901.872038822009,770.412409570452,814.438109566066,835.136966903003,924.317628078887,65.5628652079028,954.538617592081,962.062314517793,975.346555729803,0.0726964163270196,16,NA,NA
"CtDRCHTA3_p003_G05","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p003","G05",20240906,"p003_G05","m2x","20240906-CtDRCHTA3-p003-m2x_G05.TIF",1.02876712328767,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",834.025986229229,553.599201880379,677.470815611659,789.994894986886,854.32625602805,122.184515389608,932.364661605067,959.715834479184,979.753839615428,0.14649965037903,16,NA,NA
"CtDRCHTA3_p003_G06","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p003","G06",20240906,"p003_G06","m2x","20240906-CtDRCHTA3-p003-m2x_G06.TIF",1.01967213114754,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",857.87943619597,808.481439615428,824.316270747905,842.776069377186,859.538971285752,31.9702309131328,877.802455320446,889.783066554254,898.638516249216,0.0372665779878067,6,NA,NA
"CtDRCHTA3_p003_G07","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p003","G07",20240906,"p003_G07","m2x","20240906-CtDRCHTA3-p003-m2x_G07.TIF",0.996605054696341,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",717.840594658699,643.984471835404,651.996106859647,662.943328659629,706.119641647504,69.8872727882752,744.885629417928,816.739633587086,832.433482721934,0.0973576491888194,8,NA,NA
"CtDRCHTA3_p003_G08","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p003","G08",20240906,"p003_G08","m2x","20240906-CtDRCHTA3-p003-m2x_G08.TIF",0.978380233356211,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",711.157835814,567.161831781743,605.181826969558,662.21181975128,739.055073664461,106.692249194526,788.00108972718,794.816054378072,799.359364145334,0.15002611772168,4,NA,"n<5"
"CtDRCHTA3_p003_G09","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p003","G09",20240906,"p003_G09","m2x","20240906-CtDRCHTA3-p003-m2x_G09.TIF",0.967495854063018,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",758.949732287834,661.710969545021,699.466835046152,725.018507502473,766.800308427242,50.3278588543259,796.019000663862,815.667495370122,824.521948612806,0.0663125062349175,14,NA,NA
"CtDRCHTA3_p003_G10","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p003","G10",20240906,"p003_G10","m2x","20240906-CtDRCHTA3-p003-m2x_G10.TIF",0.914450496635694,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",735.55571032782,647.518037072805,667.236763603057,695.938847672614,753.949792301158,49.396364966054,768.494069181868,789.140172360081,802.721620886443,0.0671551648263858,15,NA,NA
"CtDRCHTA3_p003_G11","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p003","G11",20240906,"p003_G11","m2x","20240906-CtDRCHTA3-p003-m2x_G11.TIF",0.956209150326797,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",658.47973972745,526.560873031289,574.805962932388,590.460110905988,642.071067936368,93.450274134244,727.26327604317,784.900534776564,799.881176657209,0.141918222378298,9,NA,NA
"CtDRCHTA3_p003_G12","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p003","G12",20240906,"p003_G12","m2x","20240906-CtDRCHTA3-p003-m2x_G12.TIF",1.09394409937888,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",608.124319035305,549.837349776497,554.965446034209,560.449073572171,628.183921620674,44.5775585902744,644.472005976726,656.393882757357,657.531914268878,0.073303364451844,9,NA,NA
"CtDRCHTA3_p004_A01","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A01",20240906,"p004_A01","m2x","20240906-CtDRCHTA3-p004-m2x_A01.TIF",1.1027374112876,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",898.579896352623,824.949939615429,857.572541360967,891.676785654586,896.184162981641,32.8900974413255,917.116743241348,932.762531781744,961.275612623297,0.0366023072348134,21,NA,NA
"CtDRCHTA3_p004_A02","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A02",20240906,"p004_A02","m2x","20240906-CtDRCHTA3-p004-m2x_A02.TIF",1.08130904183536,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",920.799397660407,850.80886950802,872.988102766634,881.037107681645,935.180169225869,41.1491399701373,952.930206054436,966.655916540139,968.599519149676,0.0446884957512898,12,NA,NA
"CtDRCHTA3_p004_A03","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A03",20240906,"p004_A03","m2x","20240906-CtDRCHTA3-p004-m2x_A03.TIF",1.05526004728132,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",902.584149109889,825.560438679053,849.072007837555,869.01626229647,905.552245827367,49.2375533051699,934.815461139836,954.51911410077,975.895030036205,0.0545517593608607,8,NA,NA
"CtDRCHTA3_p004_A04","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A04",20240906,"p004_A04","m2x","20240906-CtDRCHTA3-p004-m2x_A04.TIF",1.04427577482606,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",903.350805513878,858.448913228565,869.812914447968,887.646493649878,909.431330557955,30.4427238469186,913.815691101562,930.808171535711,947.131232775509,0.0336997804851693,6,NA,NA
"CtDRCHTA3_p004_A05","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A05",20240906,"p004_A05","m2x","20240906-CtDRCHTA3-p004-m2x_A05.TIF",1.06656406310119,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",804.917022146493,545.430065890871,575.927398952677,754.999689257084,856.52264440504,151.46898894783,920.60435819203,946.242319704829,978.25667597878,0.188179631912745,13,NA,NA
"CtDRCHTA3_p004_A06","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A06",20240906,"p004_A06","m2x","20240906-CtDRCHTA3-p004-m2x_A06.TIF",1.07876288659794,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",884.945553049581,699.127272560864,802.840324986887,851.43665819203,903.918417412909,86.676106698303,940.269600716689,963.298927569223,989.702879384399,0.0979451293919851,9,NA,NA
"CtDRCHTA3_p004_A07","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A07",20240906,"p004_A07","m2x","20240906-CtDRCHTA3-p004-m2x_A07.TIF",0.917035724830233,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",741.837932789156,556.809443711772,560.470357574955,565.663049681584,830.09272220252,149.931938187146,849.82064255837,868.266253433634,880.297407833685,0.202108751197763,8,NA,NA
"CtDRCHTA3_p004_A08","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A08",20240906,"p004_A08","m2x","20240906-CtDRCHTA3-p004-m2x_A08.TIF",0.943174176193678,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",693.341759262364,549.369197672614,556.218097439876,590.913100811891,709.842706032435,116.002435449307,782.550746388201,808.233461078221,845.431003044073,0.167309171703029,8,NA,NA
"CtDRCHTA3_p004_A09","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A09",20240906,"p004_A09","m2x","20240906-CtDRCHTA3-p004-m2x_A09.TIF",0.929464906184851,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",765.896094933087,684.464558080608,720.586750241975,739.096298836308,770.523552848801,37.9378205350027,796.259579096014,807.563148791607,822.003908415531,0.049533899945419,17,NA,NA
"CtDRCHTA3_p004_A10","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A10",20240906,"p004_A10","m2x","20240906-CtDRCHTA3-p004-m2x_A10.TIF",0.757880910683012,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",751.378924540808,592.946322202519,690.088376175282,710.800405544051,749.735359295625,67.3357559936517,801.888136269985,808.171746526655,893.980521038828,0.0896162426099492,18,NA,NA
"CtDRCHTA3_p004_A11","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A11",20240906,"p004_A11","m2x","20240906-CtDRCHTA3-p004-m2x_A11.TIF",1.02322040350209,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",738.072713364042,662.057225828439,696.839695944808,712.65915230062,749.32450747828,37.5041915850017,767.105197168087,775.485647657827,784.135683876855,0.0508136812348235,12,NA,NA
"CtDRCHTA3_p004_A12","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p004","A12",20240906,"p004_A12","m2x","20240906-CtDRCHTA3-p004-m2x_A12.TIF",1.02886115444618,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",642.401037991771,554.988435435892,573.738846978647,624.908831488627,639.983167408522,48.3661878574629,676.9900323973,691.147749995752,726.857803044073,0.0752897100052358,14,NA,NA
"CtDRCHTA3_p004_B01","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B01",20240906,"p004_B01","m2x","20240906-CtDRCHTA3-p004-m2x_B01.TIF",1.12371475953566,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",891.80475736178,799.125288093392,854.986665303024,872.635871508923,887.324561750527,41.2791360110858,914.636773813151,939.069847798221,970.752247449114,0.0462871897355668,20,NA,NA
"CtDRCHTA3_p004_B02","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B02",20240906,"p004_B02","m2x","20240906-CtDRCHTA3-p004-m2x_B02.TIF",1.13886925795053,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",850.06475711938,742.330066496139,787.726139033582,818.048141360967,850.985141360967,50.1567070424927,886.690892883004,896.606271253558,954.859609570452,0.0590033954736096,21,NA,NA
"CtDRCHTA3_p004_B03","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B03",20240906,"p004_B03","m2x","20240906-CtDRCHTA3-p004-m2x_B03.TIF",1.31098153547133,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",793.402332767932,495.168583885625,667.595299704829,730.502617121985,744.133791747541,132.388840752225,897.254140488198,928.438326320885,999.082165882101,0.166862177339916,15,NA,NA
"CtDRCHTA3_p004_B04","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B04",20240906,"p004_B04","m2x","20240906-CtDRCHTA3-p004-m2x_B04.TIF",1.08119800332779,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",863.157214250987,810.267843097734,816.259383767503,848.014142687732,858.08085456611,41.9732341108986,875.759895927077,905.463318336845,950.481734243972,0.048627565660007,9,NA,NA
"CtDRCHTA3_p004_B05","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B05",20240906,"p004_B05","m2x","20240906-CtDRCHTA3-p004-m2x_B05.TIF",1.102382725242,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",930.88425393972,805.940881414628,881.804501258082,914.354838673045,933.137171688095,47.6804429662735,967.410782251839,983.13685005029,997.677709570452,0.0512205924254049,22,NA,NA
"CtDRCHTA3_p004_B06","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B06",20240906,"p004_B06","m2x","20240906-CtDRCHTA3-p004-m2x_B06.TIF",0.978974195603695,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",878.129555061343,823.836355729802,836.162617671738,851.172461314144,867.796079990224,37.4370303921216,909.03036563366,926.741129943759,948.318253402418,0.0426326960257093,20,NA,NA
"CtDRCHTA3_p004_B07","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B07",20240906,"p004_B07","m2x","20240906-CtDRCHTA3-p004-m2x_B07.TIF",1.02060696890221,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",806.558925340438,598.500460519413,720.594149521318,755.718192274504,796.271342010235,88.2961442005837,879.681383337491,899.159852256457,917.666630064434,0.109472651565185,18,NA,NA
"CtDRCHTA3_p004_B08","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B08",20240906,"p004_B08","m2x","20240906-CtDRCHTA3-p004-m2x_B08.TIF",0.976759199483538,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",811.959974718461,763.305943823194,768.027045698524,779.694121620674,803.880240779121,38.4187356311942,846.732619149675,861.88834533424,872.947847337693,0.0473160461444119,13,NA,NA
"CtDRCHTA3_p004_B09","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B09",20240906,"p004_B09","m2x","20240906-CtDRCHTA3-p004-m2x_B09.TIF",0.90565406490465,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",788.869509106167,683.474593464849,696.449101082734,743.370622963538,792.779217711156,55.9258170909091,832.59484066737,859.263283156195,865.290160519414,0.070893622386643,28,NA,NA
"CtDRCHTA3_p004_B10","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B10",20240906,"p004_B10","m2x","20240906-CtDRCHTA3-p004-m2x_B10.TIF",1.01082493467712,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",769.603208710535,647.187097090768,706.185462663749,741.021544807714,776.937133012857,53.8878440905105,804.217155763513,831.270058409392,858.920201298534,0.0700202954985066,28,NA,NA
"CtDRCHTA3_p004_B11","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B11",20240906,"p004_B11","m2x","20240906-CtDRCHTA3-p004-m2x_B11.TIF",0.929936305732484,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",725.918698419014,630.387563563486,675.408111519405,708.029217842715,737.558169225868,41.5476833184338,753.63123522849,761.810495089771,784.683150358345,0.0572346233936678,18,NA,NA
"CtDRCHTA3_p004_B12","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p004","B12",20240906,"p004_B12","m2x","20240906-CtDRCHTA3-p004-m2x_B12.TIF",0.949838767466858,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",667.021449623058,575.815755147955,611.345890519413,619.828820623615,655.078550649267,56.9508075221465,696.542395714194,734.044136252861,811.557698836308,0.0853807738181884,28,NA,NA
"CtDRCHTA3_p004_C01","CtDRCHTA3_3_NIC389_albendazole","CtDRCHTA3","p004","C01",20240906,"p004_C01","m2x","20240906-CtDRCHTA3-p004-m2x_C01.TIF",1.20483870967742,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","NIC389",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC389","worm",853.070253498535,759.552407554586,806.989175048378,818.68241531389,863.61334434933,48.3396479345467,892.486711347853,903.971012024319,907.115159937567,0.0566654947072653,10,NA,NA
"CtDRCHTA3_p004_C02","CtDRCHTA3_3_NIC389_albendazole","CtDRCHTA3","p004","C02",20240906,"p004_C02","m2x","20240906-CtDRCHTA3-p004-m2x_C02.TIF",1.17508545385492,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","NIC389",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC389","worm",755.990246594745,431.043573031289,509.207521835812,625.352490993851,837.462672560865,169.673740189925,870.399672560865,905.274109570728,980.06823786989,0.224439059834697,17,NA,NA
"CtDRCHTA3_p004_C03","CtDRCHTA3_3_NIC389_albendazole","CtDRCHTA3","p004","C03",20240906,"p004_C03","m2x","20240906-CtDRCHTA3-p004-m2x_C03.TIF",1.15237020316027,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","NIC389",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC389","worm",798.003638932933,418.009027573977,567.292296249215,712.104712332373,866.494819149675,159.369294622638,922.285486562584,932.065008791608,986.712434243971,0.199709984826313,19,NA,NA
"CtDRCHTA3_p004_C04","CtDRCHTA3_3_NIC389_albendazole","CtDRCHTA3","p004","C04",20240906,"p004_C04","m2x","20240906-CtDRCHTA3-p004-m2x_C04.TIF",0.985749690210657,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","NIC389",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC389","worm",726.603891088981,378.186835464122,435.322351869389,598.597417994754,811.581224664747,196.211031175012,879.16405270915,906.131413326196,993.256537176623,0.270038508713386,19,NA,NA
"CtDRCHTA3_p004_C05","CtDRCHTA3_3_NIC389_albendazole","CtDRCHTA3","p004","C05",20240906,"p004_C05","m2x","20240906-CtDRCHTA3-p004-m2x_C05.TIF",1.04197240974464,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","NIC389",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC389","worm",726.436022424366,461.004407251837,536.942163200756,597.17632513669,650.733416348759,177.781544148915,897.422149513038,942.193122775595,997.409355147956,0.24473117888014,16,NA,NA
"CtDRCHTA3_p004_C06","CtDRCHTA3_3_NIC389_albendazole","CtDRCHTA3","p004","C06",20240906,"p004_C06","m2x","20240906-CtDRCHTA3-p004-m2x_C06.TIF",1.09384984025559,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC389",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC389","worm",867.558361232174,667.389048460421,757.395678167535,815.601392189406,868.387508115837,81.7435241356574,926.738496875902,968.238358787991,985.744272007248,0.0942225074282713,26,NA,NA
"CtDRCHTA3_p004_C07","CtDRCHTA3_3_NIC389_albendazole","CtDRCHTA3","p004","C07",20240906,"p004_C07","m2x","20240906-CtDRCHTA3-p004-m2x_C07.TIF",1.02563136072371,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC389",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC389","worm",836.786432273398,703.41407314271,752.79458243915,787.965591356581,836.697765300255,69.2529442462463,890.800399222882,920.465013345895,946.023531620587,0.0827605964619892,19,NA,NA
